<item:,Registry name,:,Meta,:,Amount,:,Weight,:,NBT,> : ,EMC,","
<item:,chipped:gray_terracotta_41,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_42,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_43,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_44,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_45,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_46,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_47,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_48,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_49,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_50,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_51,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_52,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_53,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_54,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_55,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_56,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_57,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_58,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_59,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_60,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_61,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_62,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_63,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_64,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_65,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_66,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_terracotta_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:gray_wool_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_carpet_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_21,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_concrete_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_glazed_terracotta_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_stained_glass_pane_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_21,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_22,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_23,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_24,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_25,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_26,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_27,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_28,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_29,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_30,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_31,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_32,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_33,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_34,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_35,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_36,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_37,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_38,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_39,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_40,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_41,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_42,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_43,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_44,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_45,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_46,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_47,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_48,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_49,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_50,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_51,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_52,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_53,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_54,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_55,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_56,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_57,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_58,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_59,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_60,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_61,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_62,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_63,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_64,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_65,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_66,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_terracotta_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:green_wool_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:hay_block_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:hay_block_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:hay_block_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:hay_block_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:hay_block_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:hay_block_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:hay_block_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:hay_block_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_21,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_22,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_23,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_24,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_25,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_26,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_27,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_28,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_29,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_30,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_31,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_32,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_33,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_34,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_35,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_36,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_37,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_38,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_39,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_40,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_41,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_42,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_43,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_44,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_45,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_46,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_47,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_48,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_49,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_50,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_51,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_52,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_53,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_54,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_55,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_56,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_57,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_58,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_59,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_60,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_61,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_62,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_63,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_64,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_65,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_66,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_67,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_68,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_69,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:ice_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_21,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_bars_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:iron_block_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_21,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_22,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:jack_o_lantern_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_19,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_20,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_door_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_leaves_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_2,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_3,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_4,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_5,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_6,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_7,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_8,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_log_9,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_1,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_10,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_11,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_12,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_13,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_14,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_15,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_16,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_17,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_18,:,0,:,,:,,,,> : ,,","
<item:,chipped:jungle_planks_19,:,0,:,,:,,,,> : ,,","
