"Mod name","Registry name","Item ID","Display name"
"Create","create:cut_tuff_slab",34989,"Cut Tuff Slab"
"Create","create:cut_tuff_stairs",34988,"Cut Tuff Stairs"
"Create","create:cut_tuff_wall",34990,"Cut Tuff Wall"
"Create","create:cut_veridium",35120,"Cut Veridium"
"Create","create:cut_veridium_brick_slab",35130,"Cut Veridium Brick Slab"
"Create","create:cut_veridium_brick_stairs",35129,"Cut Veridium Brick Stairs"
"Create","create:cut_veridium_brick_wall",35131,"Cut Veridium Brick Wall"
"Create","create:cut_veridium_bricks",35128,"Cut Veridium Bricks"
"Create","create:cut_veridium_slab",35122,"Cut Veridium Slab"
"Create","create:cut_veridium_stairs",35121,"Cut Veridium Stairs"
"Create","create:cut_veridium_wall",35123,"Cut Veridium Wall"
"Create","create:cyan_seat",34778,"Cyan Seat"
"Create","create:cyan_toolbox",34749,"Cyan Toolbox"
"Create","create:cyan_valve_handle",34575,"Cyan Valve Handle"
"Create","create:dark_oak_window",34866,"Dark Oak Window"
"Create","create:dark_oak_window_pane",34875,"Dark Oak Window Pane"
"Create","create:deepslate_pillar",34986,"Deepslate Pillar"
"Create","create:deepslate_zinc_ore",34793,"Deepslate Zinc Ore"
"Create","create:deployer",34609,"Deployer"
"Create","create:depot",34553,"Depot"
"Create","create:diorite_pillar",34914,"Diorite Pillar"
"Create","create:display_board",34643,"Display Board"
"Create","create:display_link",34642,"Display Link"
"Create","create:dough",34654,"Dough"
"Create","create:dripstone_pillar",34968,"Dripstone Pillar"
"Create","create:electron_tube",34664,"Electron Tube"
"Create","create:elevator_contact",34612,"Elevator Contact"
"Create","create:elevator_pulley",34599,"Elevator Pulley"
"Create","create:empty_blaze_burner",34707,"Empty Blaze Burner"
"Create","create:empty_schematic",34735,"Empty Schematic"
"Create","create:encased_chain_drive",34536,"Encased Chain Drive"
"Create","create:encased_fan",34541,"Encased Fan"
"Create","create:experience_block",34799,"Block of Experience"
"Create","create:experience_nugget",34687,"Nugget of Experience"
"Create","create:exposed_copper_shingle_slab",34808,"Exposed Copper Shingle Slab"
"Create","create:exposed_copper_shingle_stairs",34812,"Exposed Copper Shingle Stairs"
"Create","create:exposed_copper_shingles",34804,"Exposed Copper Shingles"
"Create","create:exposed_copper_tile_slab",34832,"Exposed Copper Tile Slab"
"Create","create:exposed_copper_tile_stairs",34836,"Exposed Copper Tile Stairs"
"Create","create:exposed_copper_tiles",34828,"Exposed Copper Tiles"
"Create","create:extendo_grip",34728,"Extendo Grip"
"Create","create:filter",34732,"List Filter"
"Create","create:fluid_pipe",34561,"Fluid Pipe"
"Create","create:fluid_tank",34582,"Fluid Tank"
"Create","create:fluid_valve",34564,"Fluid Valve"
"Create","create:flywheel",34625,"Flywheel"
"Create","create:framed_glass",34854,"Framed Glass"
"Create","create:framed_glass_door",34790,"Framed Glass Door"
"Create","create:framed_glass_pane",34858,"Framed Glass Pane"
"Create","create:framed_glass_trapdoor",34791,"Framed Glass Trapdoor"
"Create","create:furnace_minecart_contraption",34724,"Minecart Contraption"
"Create","create:gantry_carriage",34593,"Gantry Carriage"
"Create","create:gantry_shaft",34594,"Gantry Shaft"
"Create","create:gearbox",34533,"Gearbox"
"Create","create:gearshift",34535,"Gearshift"
"Create","create:goggles",34708,"Engineer's Goggles"
"Create","create:golden_sheet",34691,"Golden Sheet"
"Create","create:granite_pillar",34896,"Granite Pillar"
"Create","create:gray_seat",34776,"Gray Seat"
"Create","create:gray_toolbox",34747,"Gray Toolbox"
"Create","create:gray_valve_handle",34573,"Gray Valve Handle"
"Create","create:green_seat",34782,"Green Seat"
"Create","create:green_toolbox",34753,"Green Toolbox"
"Create","create:green_valve_handle",34579,"Green Valve Handle"
"Create","create:hand_crank",34544,"Hand Crank"
"Create","create:handheld_worldshaper",34730,"Creative Worldshaper"
"Create","create:haunted_bell",34739,"Haunted Bell"
"Create","create:honey_bucket",34851,"Honey Bucket"
"Create","create:honeyed_apple",34675,"Honeyed Apple"
"Create","create:horizontal_framed_glass",34855,"Horizontal Framed Glass"
"Create","create:horizontal_framed_glass_pane",34859,"Horizontal Framed Glass Pane"
"Create","create:hose_pulley",34584,"Hose Pulley"
"Create","create:incomplete_precision_mechanism",34665,"Incomplete Precision Mechanism"
"Create","create:incomplete_track",34667,"Incomplete Track"
"Create","create:industrial_iron_block",34797,"Block of Industrial Iron"
"Create","create:iron_sheet",34690,"Iron Sheet"
"Create","create:item_drain",34585,"Item Drain"
"Create","create:item_vault",34634,"Item Vault"
"Create","create:jungle_window",34864,"Jungle Window"
"Create","create:jungle_window_pane",34873,"Jungle Window Pane"
"Create","create:large_cogwheel",34526,"Large Cogwheel"
"Create","create:large_water_wheel",34540,"Large Water Wheel"
"Create","create:layered_andesite",34931,"Layered Andesite"
"Create","create:layered_asurine",35022,"Layered Asurine"
"Create","create:layered_calcite",34949,"Layered Calcite"
"Create","create:layered_crimsite",35041,"Layered Crimsite"
"Create","create:layered_deepslate",34985,"Layered Deepslate"
"Create","create:layered_diorite",34913,"Layered Diorite"
"Create","create:layered_dripstone",34967,"Layered Dripstone"
"Create","create:layered_granite",34895,"Layered Granite"
"Create","create:layered_limestone",35060,"Layered Limestone"
"Create","create:layered_ochrum",35079,"Layered Ochrum"
"Create","create:layered_scorchia",35117,"Layered Scorchia"
"Create","create:layered_scoria",35098,"Layered Scoria"
"Create","create:layered_tuff",35003,"Layered Tuff"
"Create","create:layered_veridium",35136,"Layered Veridium"
"Create","create:light_blue_seat",34772,"Light Blue Seat"
"Create","create:light_blue_toolbox",34743,"Light Blue Toolbox"
"Create","create:light_blue_valve_handle",34569,"Light Blue Valve Handle"
"Create","create:light_gray_seat",34777,"Light Gray Seat"
"Create","create:light_gray_toolbox",34748,"Light Gray Toolbox"
"Create","create:light_gray_valve_handle",34574,"Light Gray Valve Handle"
"Create","create:lime_seat",34774,"Lime Seat"
"Create","create:lime_toolbox",34745,"Lime Toolbox"
"Create","create:lime_valve_handle",34571,"Lime Valve Handle"
"Create","create:limestone",35043,"Limestone"
"Create","create:limestone_pillar",35061,"Limestone Pillar"
"Create","create:linear_chassis",34602,"Linear Chassis"
"Create","create:linked_controller",34726,"Linked Controller"
"Create","create:magenta_seat",34771,"Magenta Seat"
"Create","create:magenta_toolbox",34742,"Magenta Toolbox"
"Create","create:magenta_valve_handle",34568,"Magenta Valve Handle"
"Create","create:mechanical_arm",34627,"Mechanical Arm"
"Create","create:mechanical_bearing",34596,"Mechanical Bearing"
"Create","create:mechanical_crafter",34623,"Mechanical Crafter"
"Create","create:mechanical_drill",34607,"Mechanical Drill"
"Create","create:mechanical_harvester",34613,"Mechanical Harvester"
"Create","create:mechanical_mixer",34550,"Mechanical Mixer"
"Create","create:mechanical_piston",34590,"Mechanical Piston"
"Create","create:mechanical_plough",34614,"Mechanical Plough"
"Create","create:mechanical_press",34549,"Mechanical Press"
"Create","create:mechanical_pump",34562,"Mechanical Pump"
"Create","create:mechanical_roller",34615,"Mechanical Roller"
"Create","create:mechanical_saw",34608,"Mechanical Saw"
"Create","create:metal_bracket",34560,"Metal Bracket"
"Create","create:metal_girder",34766,"Metal Girder"
"Create","create:millstone",34547,"Millstone"
"Create","create:minecart_contraption",34723,"Minecart Contraption"
"Create","create:minecart_coupling",34710,"Minecart Coupling"
"Create","create:mysterious_cuckoo_clock",34546,"Cuckoo Clock"
"Create","create:netherite_backtank",34715,"Netherite Backtank"
"Create","create:netherite_backtank_placeable",34713,"Netherite Backtank Placeable"
"Create","create:netherite_diving_boots",34719,"Netherite Diving Boots"
"Create","create:netherite_diving_helmet",34717,"Netherite Diving Helmet"
"Create","create:nixie_tube",34644,"Nixie Tube"
"Create","create:nozzle",34542,"Nozzle"
"Create","create:oak_window",34861,"Oak Window"
"Create","create:oak_window_pane",34870,"Oak Window Pane"
"Create","create:ochrum",35062,"Ochrum"
"Create","create:ochrum_pillar",35080,"Ochrum Pillar"
"Create","create:orange_seat",34770,"Orange Seat"
"Create","create:orange_toolbox",34741,"Orange Toolbox"
"Create","create:orange_valve_handle",34567,"Orange Valve Handle"
"Create","create:ornate_iron_window",34869,"Ornate Iron Window"
"Create","create:ornate_iron_window_pane",34878,"Ornate Iron Window Pane"
"Create","create:oxidized_copper_shingle_slab",34810,"Oxidized Copper Shingle Slab"
"Create","create:oxidized_copper_shingle_stairs",34814,"Oxidized Copper Shingle Stairs"
"Create","create:oxidized_copper_shingles",34806,"Oxidized Copper Shingles"
"Create","create:oxidized_copper_tile_slab",34834,"Oxidized Copper Tile Slab"
"Create","create:oxidized_copper_tile_stairs",34838,"Oxidized Copper Tile Stairs"
"Create","create:oxidized_copper_tiles",34830,"Oxidized Copper Tiles"
"Create","create:peculiar_bell",34738,"Peculiar Bell"
"Create","create:pink_seat",34775,"Pink Seat"
"Create","create:pink_toolbox",34746,"Pink Toolbox"
"Create","create:pink_valve_handle",34572,"Pink Valve Handle"
"Create","create:piston_extension_pole",34592,"Piston Extension Pole"
"Create","create:placard",34648,"Placard"
"Create","create:polished_cut_andesite",34919,"Polished Cut Andesite"
"Create","create:polished_cut_andesite_slab",34921,"Polished Cut Andesite Slab"
"Create","create:polished_cut_andesite_stairs",34920,"Polished Cut Andesite Stairs"
"Create","create:polished_cut_andesite_wall",34922,"Polished Cut Andesite Wall"
"Create","create:polished_cut_asurine",35010,"Polished Cut Asurine"
"Create","create:polished_cut_asurine_slab",35012,"Polished Cut Asurine Slab"
"Create","create:polished_cut_asurine_stairs",35011,"Polished Cut Asurine Stairs"
"Create","create:polished_cut_asurine_wall",35013,"Polished Cut Asurine Wall"
"Create","create:polished_cut_calcite",34937,"Polished Cut Calcite"
"Create","create:polished_cut_calcite_slab",34939,"Polished Cut Calcite Slab"
"Create","create:polished_cut_calcite_stairs",34938,"Polished Cut Calcite Stairs"
"Create","create:polished_cut_calcite_wall",34940,"Polished Cut Calcite Wall"
"Create","create:polished_cut_crimsite",35029,"Polished Cut Crimsite"
"Create","create:polished_cut_crimsite_slab",35031,"Polished Cut Crimsite Slab"
"Create","create:polished_cut_crimsite_stairs",35030,"Polished Cut Crimsite Stairs"
"Create","create:polished_cut_crimsite_wall",35032,"Polished Cut Crimsite Wall"
"Create","create:polished_cut_deepslate",34973,"Polished Cut Deepslate"
"Create","create:polished_cut_deepslate_slab",34975,"Polished Cut Deepslate Slab"
"Create","create:polished_cut_deepslate_stairs",34974,"Polished Cut Deepslate Stairs"
"Create","create:polished_cut_deepslate_wall",34976,"Polished Cut Deepslate Wall"
"Create","create:polished_cut_diorite",34901,"Polished Cut Diorite"
"Create","create:polished_cut_diorite_slab",34903,"Polished Cut Diorite Slab"
"Create","create:polished_cut_diorite_stairs",34902,"Polished Cut Diorite Stairs"
"Create","create:polished_cut_diorite_wall",34904,"Polished Cut Diorite Wall"
"Create","create:polished_cut_dripstone",34955,"Polished Cut Dripstone"
"Create","create:polished_cut_dripstone_slab",34957,"Polished Cut Dripstone Slab"
"Create","create:polished_cut_dripstone_stairs",34956,"Polished Cut Dripstone Stairs"
"Create","create:polished_cut_dripstone_wall",34958,"Polished Cut Dripstone Wall"
"Create","create:polished_cut_granite",34883,"Polished Cut Granite"
"Create","create:polished_cut_granite_slab",34885,"Polished Cut Granite Slab"
"Create","create:polished_cut_granite_stairs",34884,"Polished Cut Granite Stairs"
"Create","create:polished_cut_granite_wall",34886,"Polished Cut Granite Wall"
"Create","create:polished_cut_limestone",35048,"Polished Cut Limestone"
"Create","create:polished_cut_limestone_slab",35050,"Polished Cut Limestone Slab"
"Create","create:polished_cut_limestone_stairs",35049,"Polished Cut Limestone Stairs"
"Create","create:polished_cut_limestone_wall",35051,"Polished Cut Limestone Wall"
"Create","create:polished_cut_ochrum",35067,"Polished Cut Ochrum"
"Create","create:polished_cut_ochrum_slab",35069,"Polished Cut Ochrum Slab"
"Create","create:polished_cut_ochrum_stairs",35068,"Polished Cut Ochrum Stairs"
"Create","create:polished_cut_ochrum_wall",35070,"Polished Cut Ochrum Wall"
"Create","create:polished_cut_scorchia",35105,"Polished Cut Scorchia"
"Create","create:polished_cut_scorchia_slab",35107,"Polished Cut Scorchia Slab"
"Create","create:polished_cut_scorchia_stairs",35106,"Polished Cut Scorchia Stairs"
"Create","create:polished_cut_scorchia_wall",35108,"Polished Cut Scorchia Wall"
"Create","create:polished_cut_scoria",35086,"Polished Cut Scoria"
"Create","create:polished_cut_scoria_slab",35088,"Polished Cut Scoria Slab"
"Create","create:polished_cut_scoria_stairs",35087,"Polished Cut Scoria Stairs"
"Create","create:polished_cut_scoria_wall",35089,"Polished Cut Scoria Wall"
"Create","create:polished_cut_tuff",34991,"Polished Cut Tuff"
"Create","create:polished_cut_tuff_slab",34993,"Polished Cut Tuff Slab"
"Create","create:polished_cut_tuff_stairs",34992,"Polished Cut Tuff Stairs"
"Create","create:polished_cut_tuff_wall",34994,"Polished Cut Tuff Wall"
"Create","create:polished_cut_veridium",35124,"Polished Cut Veridium"
"Create","create:polished_cut_veridium_slab",35126,"Polished Cut Veridium Slab"
"Create","create:polished_cut_veridium_stairs",35125,"Polished Cut Veridium Stairs"
"Create","create:polished_cut_veridium_wall",35127,"Polished Cut Veridium Wall"
"Create","create:polished_rose_quartz",34657,"Polished Rose Quartz"
"Create","create:portable_fluid_interface",34587,"Portable Fluid Interface"
"Create","create:portable_storage_interface",34610,"Portable Storage Interface"
"Create","create:potato_cannon",34727,"Potato Cannon"
"Create","create:powdered_obsidian",34658,"Powdered Obsidian"
"Create","create:powered_latch",34651,"Powered Latch"
"Create","create:powered_toggle_latch",34652,"Powered Toggle Latch"
"Create","create:precision_mechanism",34668,"Precision Mechanism"
"Create","create:propeller",34660,"Propeller"
"Create","create:pulse_extender",34650,"Pulse Extender"
"Create","create:pulse_repeater",34649,"Pulse Repeater"
"Create","create:purple_seat",34779,"Purple Seat"
"Create","create:purple_toolbox",34750,"Purple Toolbox"
"Create","create:purple_valve_handle",34576,"Purple Valve Handle"
"Create","create:radial_chassis",34604,"Radial Chassis"
"Create","create:railway_casing",34629,"Train Casing"
"Create","create:raw_zinc",34677,"Raw Zinc"
"Create","create:raw_zinc_block",34794,"Block of Raw Zinc"
"Create","create:red_sand_paper",34721,"Red Sand Paper"
"Create","create:red_seat",34783,"Red Seat"
"Create","create:red_toolbox",34754,"Red Toolbox"
"Create","create:red_valve_handle",34580,"Red Valve Handle"
"Create","create:redstone_contact",34611,"Redstone Contact"
"Create","create:redstone_link",34646,"Redstone Link"
"Create","create:refined_radiance",34683,"Refined Radiance"
"Create","create:refined_radiance_casing",34622,"Radiant Casing"
"Create","create:rope_pulley",34598,"Rope Pulley"
"Create","create:rose_quartz",34656,"Rose Quartz"
"Create","create:rose_quartz_block",34800,"Block of Rose Quartz"
"Create","create:rose_quartz_lamp",34645,"Rose Quartz Lamp"
"Create","create:rose_quartz_tiles",34801,"Rose Quartz Tiles"
"Create","create:rotation_speed_controller",34626,"Rotation Speed Controller"
"Create","create:sail_frame",34616,"Windmill Sail Frame"
"Create","create:sand_paper",34720,"Sand Paper"
"Create","create:schedule",34734,"Train Schedule"
"Create","create:schematic",34737,"Schematic"
"Create","create:schematic_and_quill",34736,"Schematic And Quill"
"Create","create:schematic_table",34523,"Schematic Table"
"Create","create:schematicannon",34522,"Schematicannon"
"Create","create:scorchia",35100,"Scorchia"
"Create","create:scorchia_pillar",35118,"Scorchia Pillar"
"Create","create:scoria",35081,"Scoria"
"Create","create:scoria_pillar",35099,"Scoria Pillar"
"Create","create:secondary_linear_chassis",34603,"Secondary Linear Chassis"
"Create","create:sequenced_gearshift",34624,"Sequenced Gearshift"
"Create","create:shadow_steel",34682,"Shadow Steel"
"Create","create:shadow_steel_casing",34621,"Shadow Casing"
"Create","create:shaft",34524,"Shaft"
"Create","create:small_andesite_brick_slab",34929,"Small Andesite Brick Slab"
"Create","create:small_andesite_brick_stairs",34928,"Small Andesite Brick Stairs"
"Create","create:small_andesite_brick_wall",34930,"Small Andesite Brick Wall"
"Create","create:small_andesite_bricks",34927,"Small Andesite Bricks"
"Create","create:small_asurine_brick_slab",35020,"Small Asurine Brick Slab"
"Create","create:small_asurine_brick_stairs",35019,"Small Asurine Brick Stairs"
"Create","create:small_asurine_brick_wall",35021,"Small Asurine Brick Wall"
"Create","create:small_asurine_bricks",35018,"Small Asurine Bricks"
"Create","create:small_calcite_brick_slab",34947,"Small Calcite Brick Slab"
"Create","create:small_calcite_brick_stairs",34946,"Small Calcite Brick Stairs"
"Create","create:small_calcite_brick_wall",34948,"Small Calcite Brick Wall"
"Create","create:small_calcite_bricks",34945,"Small Calcite Bricks"
"Create","create:small_crimsite_brick_slab",35039,"Small Crimsite Brick Slab"
"Create","create:small_crimsite_brick_stairs",35038,"Small Crimsite Brick Stairs"
"Create","create:small_crimsite_brick_wall",35040,"Small Crimsite Brick Wall"
"Create","create:small_crimsite_bricks",35037,"Small Crimsite Bricks"
"Create","create:small_deepslate_brick_slab",34983,"Small Deepslate Brick Slab"
"Create","create:small_deepslate_brick_stairs",34982,"Small Deepslate Brick Stairs"
"Create","create:small_deepslate_brick_wall",34984,"Small Deepslate Brick Wall"
"Create","create:small_deepslate_bricks",34981,"Small Deepslate Bricks"
"Create","create:small_diorite_brick_slab",34911,"Small Diorite Brick Slab"
"Create","create:small_diorite_brick_stairs",34910,"Small Diorite Brick Stairs"
"Create","create:small_diorite_brick_wall",34912,"Small Diorite Brick Wall"
"Create","create:small_diorite_bricks",34909,"Small Diorite Bricks"
"Create","create:small_dripstone_brick_slab",34965,"Small Dripstone Brick Slab"
"Create","create:small_dripstone_brick_stairs",34964,"Small Dripstone Brick Stairs"
"Create","create:small_dripstone_brick_wall",34966,"Small Dripstone Brick Wall"
"Create","create:small_dripstone_bricks",34963,"Small Dripstone Bricks"
"Create","create:small_granite_brick_slab",34893,"Small Granite Brick Slab"
"Create","create:small_granite_brick_stairs",34892,"Small Granite Brick Stairs"
"Create","create:small_granite_brick_wall",34894,"Small Granite Brick Wall"
"Create","create:small_granite_bricks",34891,"Small Granite Bricks"
"Create","create:small_limestone_brick_slab",35058,"Small Limestone Brick Slab"
"Create","create:small_limestone_brick_stairs",35057,"Small Limestone Brick Stairs"
"Create","create:small_limestone_brick_wall",35059,"Small Limestone Brick Wall"
"Create","create:small_limestone_bricks",35056,"Small Limestone Bricks"
"Create","create:small_ochrum_brick_slab",35077,"Small Ochrum Brick Slab"
"Create","create:small_ochrum_brick_stairs",35076,"Small Ochrum Brick Stairs"
"Create","create:small_ochrum_brick_wall",35078,"Small Ochrum Brick Wall"
"Create","create:small_ochrum_bricks",35075,"Small Ochrum Bricks"
"Create","create:small_rose_quartz_tiles",34802,"Small Rose Quartz Tiles"
"Create","create:small_scorchia_brick_slab",35115,"Small Scorchia Brick Slab"
"Create","create:small_scorchia_brick_stairs",35114,"Small Scorchia Brick Stairs"
"Create","create:small_scorchia_brick_wall",35116,"Small Scorchia Brick Wall"
"Create","create:small_scorchia_bricks",35113,"Small Scorchia Bricks"
"Create","create:small_scoria_brick_slab",35096,"Small Scoria Brick Slab"
"Create","create:small_scoria_brick_stairs",35095,"Small Scoria Brick Stairs"
"Create","create:small_scoria_brick_wall",35097,"Small Scoria Brick Wall"
"Create","create:small_scoria_bricks",35094,"Small Scoria Bricks"
"Create","create:small_tuff_brick_slab",35001,"Small Tuff Brick Slab"
"Create","create:small_tuff_brick_stairs",35000,"Small Tuff Brick Stairs"
"Create","create:small_tuff_brick_wall",35002,"Small Tuff Brick Wall"
"Create","create:small_tuff_bricks",34999,"Small Tuff Bricks"
"Create","create:small_veridium_brick_slab",35134,"Small Veridium Brick Slab"
"Create","create:small_veridium_brick_stairs",35133,"Small Veridium Brick Stairs"
"Create","create:small_veridium_brick_wall",35135,"Small Veridium Brick Wall"
"Create","create:small_veridium_bricks",35132,"Small Veridium Bricks"
"Create","create:smart_chute",34556,"Smart Chute"
"Create","create:smart_fluid_pipe",34563,"Smart Fluid Pipe"
"Create","create:speedometer",34557,"Speedometer"
"Create","create:spout",34586,"Spout"
"Create","create:spruce_window",34862,"Spruce Window"
"Create","create:spruce_window_pane",34871,"Spruce Window Pane"
"Create","create:steam_engine",34588,"Steam Engine"
"Create","create:steam_whistle",34589,"Steam Whistle"
"Create","create:sticker",34605,"Sticker"
"Create","create:sticky_mechanical_piston",34591,"Sticky Mechanical Piston"
"Create","create:stockpile_switch",34640,"Threshold Switch"
"Create","create:stressometer",34558,"Stressometer"
"Create","create:sturdy_sheet",34659,"Sturdy Sheet"
"Create","create:super_glue",34709,"Super Glue"
"Create","create:sweet_roll",34673,"Sweet Roll"
"Create","create:tiled_glass",34853,"Tiled Glass"
"Create","create:tiled_glass_pane",34857,"Tiled Glass Pane"
"Create","create:track",34628,"Train Track"
"Create","create:track_observer",34632,"Train Observer"
"Create","create:track_signal",34631,"Train Signal"
"Create","create:track_station",34630,"Train Station"
"Create","create:train_door",34788,"Train Door"
"Create","create:train_trapdoor",34789,"Train Trapdoor"
"Create","create:tree_fertilizer",34731,"Tree Fertilizer"
"Create","create:tuff_pillar",35004,"Tuff Pillar"
"Create","create:turntable",34543,"Turntable"
"Create","create:unprocessed_obsidian_sheet",34666,"Unprocessed Obsidian Sheet"
"Create","create:veridium",35119,"Veridium"
"Create","create:veridium_pillar",35137,"Veridium Pillar"
"Create","create:vertical_framed_glass",34856,"Vertical Framed Glass"
"Create","create:vertical_framed_glass_pane",34860,"Vertical Framed Glass Pane"
"Create","create:vertical_gearbox",34706,"Vertical Gearbox"
"Create","create:wand_of_symmetry",34729,"Wand Of Symmetry"
"Create","create:warped_window",34868,"Warped Window"
"Create","create:warped_window_pane",34877,"Warped Window Pane"
"Create","create:water_wheel",34539,"Water Wheel"
"Create","create:waxed_copper_shingle_slab",34819,"Waxed Copper Shingle Slab"
"Create","create:waxed_copper_shingle_stairs",34823,"Waxed Copper Shingle Stairs"
"Create","create:waxed_copper_shingles",34815,"Waxed Copper Shingles"
"Create","create:waxed_copper_tile_slab",34843,"Waxed Copper Tile Slab"
"Create","create:waxed_copper_tile_stairs",34847,"Waxed Copper Tile Stairs"
"Create","create:waxed_copper_tiles",34839,"Waxed Copper Tiles"
"Create","create:waxed_exposed_copper_shingle_slab",34820,"Waxed Exposed Copper Shingle Slab"
"Create","create:waxed_exposed_copper_shingle_stairs",34824,"Waxed Exposed Copper Shingle Stairs"
"Create","create:waxed_exposed_copper_shingles",34816,"Waxed Exposed Copper Shingles"
"Create","create:waxed_exposed_copper_tile_slab",34844,"Waxed Exposed Copper Tile Slab"
"Create","create:waxed_exposed_copper_tile_stairs",34848,"Waxed Exposed Copper Tile Stairs"
"Create","create:waxed_exposed_copper_tiles",34840,"Waxed Exposed Copper Tiles"
"Create","create:waxed_oxidized_copper_shingle_slab",34822,"Waxed Oxidized Copper Shingle Slab"
"Create","create:waxed_oxidized_copper_shingle_stairs",34826,"Waxed Oxidized Copper Shingle Stairs"
"Create","create:waxed_oxidized_copper_shingles",34818,"Waxed Oxidized Copper Shingles"
"Create","create:waxed_oxidized_copper_tile_slab",34846,"Waxed Oxidized Copper Tile Slab"
"Create","create:waxed_oxidized_copper_tile_stairs",34850,"Waxed Oxidized Copper Tile Stairs"
"Create","create:waxed_oxidized_copper_tiles",34842,"Waxed Oxidized Copper Tiles"
"Create","create:waxed_weathered_copper_shingle_slab",34821,"Waxed Weathered Copper Shingle Slab"
"Create","create:waxed_weathered_copper_shingle_stairs",34825,"Waxed Weathered Copper Shingle Stairs"
"Create","create:waxed_weathered_copper_shingles",34817,"Waxed Weathered Copper Shingles"
"Create","create:waxed_weathered_copper_tile_slab",34845,"Waxed Weathered Copper Tile Slab"
"Create","create:waxed_weathered_copper_tile_stairs",34849,"Waxed Weathered Copper Tile Stairs"
"Create","create:waxed_weathered_copper_tiles",34841,"Waxed Weathered Copper Tiles"
"Create","create:weathered_copper_shingle_slab",34809,"Weathered Copper Shingle Slab"
"Create","create:weathered_copper_shingle_stairs",34813,"Weathered Copper Shingle Stairs"
"Create","create:weathered_copper_shingles",34805,"Weathered Copper Shingles"
"Create","create:weathered_copper_tile_slab",34833,"Weathered Copper Tile Slab"
"Create","create:weathered_copper_tile_stairs",34837,"Weathered Copper Tile Stairs"
"Create","create:weathered_copper_tiles",34829,"Weathered Copper Tiles"
"Create","create:weighted_ejector",34554,"Weighted Ejector"
"Create","create:wheat_flour",34653,"Wheat Flour"
"Create","create:whisk",34661,"Whisk"
"Create","create:white_sail",34617,"Windmill Sail"
"Create","create:white_seat",34769,"White Seat"
"Create","create:white_toolbox",34740,"White Toolbox"
"Create","create:white_valve_handle",34566,"White Valve Handle"
"Create","create:windmill_bearing",34595,"Windmill Bearing"
"Create","create:wooden_bracket",34559,"Wooden Bracket"
"Create","create:wrench",34722,"Wrench"
"Create","create:yellow_seat",34773,"Yellow Seat"
"Create","create:yellow_toolbox",34744,"Yellow Toolbox"
"Create","create:yellow_valve_handle",34570,"Yellow Valve Handle"
"Create","create:zinc_block",34795,"Block of Zinc"
"Create","create:zinc_ingot",34679,"Zinc Ingot"
"Create","create:zinc_nugget",34685,"Zinc Nugget"
"Create","create:zinc_ore",34792,"Zinc Ore"
"Create Crafts & Additions","createaddition:accumulator",23189,"Accumulator"
"Create Crafts & Additions","createaddition:alternator",23184,"Alternator"
"Create Crafts & Additions","createaddition:barbed_wire",23193,"Barbed Wire"
"Create Crafts & Additions","createaddition:bioethanol_bucket",23225,"Bucket of Bioethanol"
"Create Crafts & Additions","createaddition:biomass",23201,"Biomass"
"Create Crafts & Additions","createaddition:biomass_pellet",23202,"Biomass Pellet"
"Create Crafts & Additions","createaddition:brass_rod",23220,"Brass Rod"
"Create Crafts & Additions","createaddition:cake_base",23221,"Cake Base"
"Create Crafts & Additions","createaddition:cake_base_baked",23222,"Baked Cake Base"
"Create Crafts & Additions","createaddition:capacitor",23198,"Capacitor"
"Create Crafts & Additions","createaddition:chocolate_cake",23191,"Chocolate Cake"
"Create Crafts & Additions","createaddition:connector",23187,"Small Connector"
"Create Crafts & Additions","createaddition:copper_rod",23216,"Copper Rod"
"Create Crafts & Additions","createaddition:copper_spool",23212,"Copper Spool"
"Create Crafts & Additions","createaddition:copper_wire",23207,"Copper Wire"
"Create Crafts & Additions","createaddition:creative_energy",23186,"Creative Generator"
"Create Crafts & Additions","createaddition:diamond_grit",23199,"Diamond Grit"
"Create Crafts & Additions","createaddition:diamond_grit_sandpaper",23200,"Diamond Grit Sandpaper"
"Create Crafts & Additions","createaddition:digital_adapter",23197,"Digital Adapter"
"Create Crafts & Additions","createaddition:electric_motor",23183,"Electric Motor"
"Create Crafts & Additions","createaddition:electrum_ingot",23203,"Electrum Ingot"
"Create Crafts & Additions","createaddition:electrum_nugget",23204,"Electrum Nugget"
"Create Crafts & Additions","createaddition:electrum_rod",23219,"Electrum Rod"
"Create Crafts & Additions","createaddition:electrum_sheet",23205,"Electrum Sheet"
"Create Crafts & Additions","createaddition:electrum_spool",23214,"Electrum Spool"
"Create Crafts & Additions","createaddition:electrum_wire",23210,"Electrum Wire"
"Create Crafts & Additions","createaddition:festive_spool",23215,"Copper Spool with Festive Lights"
"Create Crafts & Additions","createaddition:gold_rod",23218,"Gold Rod"
"Create Crafts & Additions","createaddition:gold_spool",23213,"Gold Spool"
"Create Crafts & Additions","createaddition:gold_wire",23209,"Gold Wire"
"Create Crafts & Additions","createaddition:honey_cake",23192,"Honey Cake"
"Create Crafts & Additions","createaddition:iron_rod",23217,"Iron Rod"
"Create Crafts & Additions","createaddition:iron_wire",23208,"Iron Wire"
"Create Crafts & Additions","createaddition:large_connector",23188,"Large Connector"
"Create Crafts & Additions","createaddition:modular_accumulator",23195,"Accumulator"
"Create Crafts & Additions","createaddition:portable_energy_interface",23196,"Portable Energy Interface"
