"Mod name","Registry name","Item ID","Display name"
"Builder's Delight","buildersdelight:spruce_glass_5",41052,"Spruce Glass"
"Builder's Delight","buildersdelight:spruce_glass_6",41053,"Spruce Glass"
"Builder's Delight","buildersdelight:spruce_glass_7",41054,"Spruce Glass"
"Builder's Delight","buildersdelight:spruce_glass_8",41055,"Spruce Glass"
"Builder's Delight","buildersdelight:spruce_glass_pane_1",41056,"Spruce Glass Pane"
"Builder's Delight","buildersdelight:spruce_glass_pane_2",41057,"Spruce Glass Pane"
"Builder's Delight","buildersdelight:spruce_glass_pane_3",41058,"Spruce Glass Pane"
"Builder's Delight","buildersdelight:spruce_glass_pane_4",41059,"Spruce Glass Pane"
"Builder's Delight","buildersdelight:spruce_glass_pane_5",41060,"Spruce Glass Pane"
"Builder's Delight","buildersdelight:spruce_glass_pane_6",41061,"Spruce Glass Pane"
"Builder's Delight","buildersdelight:spruce_glass_pane_7",41062,"Spruce Glass Pane"
"Builder's Delight","buildersdelight:spruce_glass_pane_8",41063,"Spruce Glass Pane"
"Builder's Delight","buildersdelight:spruce_planks_1",41019,"Spruce Planks"
"Builder's Delight","buildersdelight:spruce_planks_2",41020,"Spruce Planks"
"Builder's Delight","buildersdelight:spruce_planks_3",41021,"Spruce Planks"
"Builder's Delight","buildersdelight:spruce_planks_4",41022,"Spruce Planks"
"Builder's Delight","buildersdelight:spruce_planks_5",41023,"Spruce Planks"
"Builder's Delight","buildersdelight:spruce_planks_6",41024,"Spruce Planks"
"Builder's Delight","buildersdelight:spruce_planks_7",41025,"Spruce Planks"
"Builder's Delight","buildersdelight:spruce_slab_1",41033,"Spruce Slab"
"Builder's Delight","buildersdelight:spruce_slab_2",41034,"Spruce Slab"
"Builder's Delight","buildersdelight:spruce_slab_3",41035,"Spruce Slab"
"Builder's Delight","buildersdelight:spruce_slab_4",41036,"Spruce Slab"
"Builder's Delight","buildersdelight:spruce_slab_5",41037,"Spruce Slab"
"Builder's Delight","buildersdelight:spruce_slab_6",41038,"Spruce Slab"
"Builder's Delight","buildersdelight:spruce_slab_7",41039,"Spruce Slab"
"Builder's Delight","buildersdelight:spruce_stairs_1",41026,"Spruce Stairs"
"Builder's Delight","buildersdelight:spruce_stairs_2",41027,"Spruce Stairs"
"Builder's Delight","buildersdelight:spruce_stairs_3",41028,"Spruce Stairs"
"Builder's Delight","buildersdelight:spruce_stairs_4",41029,"Spruce Stairs"
"Builder's Delight","buildersdelight:spruce_stairs_5",41030,"Spruce Stairs"
"Builder's Delight","buildersdelight:spruce_stairs_6",41031,"Spruce Stairs"
"Builder's Delight","buildersdelight:spruce_stairs_7",41032,"Spruce Stairs"
"Builder's Delight","buildersdelight:spruce_table_1",41474,"Spruce Table"
"Builder's Delight","buildersdelight:spruce_table_2",41475,"Spruce Table"
"Builder's Delight","buildersdelight:stone_brick_slab_1",41207,"Stone Brick Slab"
"Builder's Delight","buildersdelight:stone_brick_slab_2",41208,"Stone Brick Slab"
"Builder's Delight","buildersdelight:stone_brick_slab_3",41209,"Stone Brick Slab"
"Builder's Delight","buildersdelight:stone_brick_slab_4",41210,"Stone Brick Slab"
"Builder's Delight","buildersdelight:stone_brick_slab_5",41211,"Stone Brick Slab"
"Builder's Delight","buildersdelight:stone_brick_slab_6",41212,"Stone Brick Slab"
"Builder's Delight","buildersdelight:stone_brick_slab_7",41213,"Stone Brick Slab"
"Builder's Delight","buildersdelight:stone_brick_stairs_1",41200,"Stone Brick Stairs"
"Builder's Delight","buildersdelight:stone_brick_stairs_2",41201,"Stone Brick Stairs"
"Builder's Delight","buildersdelight:stone_brick_stairs_3",41202,"Stone Brick Stairs"
"Builder's Delight","buildersdelight:stone_brick_stairs_4",41203,"Stone Brick Stairs"
"Builder's Delight","buildersdelight:stone_brick_stairs_5",41204,"Stone Brick Stairs"
"Builder's Delight","buildersdelight:stone_brick_stairs_6",41205,"Stone Brick Stairs"
"Builder's Delight","buildersdelight:stone_brick_stairs_7",41206,"Stone Brick Stairs"
"Builder's Delight","buildersdelight:stone_bricks_1",41193,"Stone Bricks"
"Builder's Delight","buildersdelight:stone_bricks_2",41194,"Stone Bricks"
"Builder's Delight","buildersdelight:stone_bricks_3",41195,"Stone Bricks"
"Builder's Delight","buildersdelight:stone_bricks_4",41196,"Stone Bricks"
"Builder's Delight","buildersdelight:stone_bricks_5",41197,"Stone Bricks"
"Builder's Delight","buildersdelight:stone_bricks_6",41198,"Stone Bricks"
"Builder's Delight","buildersdelight:stone_bricks_7",41199,"Stone Bricks"
"Builder's Delight","buildersdelight:tuff_1",41350,"Tuff Block"
"Builder's Delight","buildersdelight:tuff_2",41351,"Tuff Block"
"Builder's Delight","buildersdelight:tuff_3",41352,"Tuff Block"
"Builder's Delight","buildersdelight:tuff_4",41353,"Tuff Block"
"Builder's Delight","buildersdelight:tuff_5",41354,"Tuff Block"
"Builder's Delight","buildersdelight:tuff_6",41355,"Tuff Block"
"Builder's Delight","buildersdelight:tuff_7",41356,"Tuff Block"
"Builder's Delight","buildersdelight:tuff_slab_1",41365,"Tuff Slab"
"Builder's Delight","buildersdelight:tuff_slab_2",41366,"Tuff Slab"
"Builder's Delight","buildersdelight:tuff_slab_3",41367,"Tuff Slab"
"Builder's Delight","buildersdelight:tuff_slab_4",41368,"Tuff Slab"
"Builder's Delight","buildersdelight:tuff_slab_5",41369,"Tuff Slab"
"Builder's Delight","buildersdelight:tuff_slab_6",41370,"Tuff Slab"
"Builder's Delight","buildersdelight:tuff_slab_7",41371,"Tuff Slab"
"Builder's Delight","buildersdelight:tuff_slab_8",41372,"Tuff Slab"
"Builder's Delight","buildersdelight:tuff_stairs_1",41357,"Tuff Stairs"
"Builder's Delight","buildersdelight:tuff_stairs_2",41358,"Tuff Stairs"
"Builder's Delight","buildersdelight:tuff_stairs_3",41359,"Tuff Stairs"
"Builder's Delight","buildersdelight:tuff_stairs_4",41360,"Tuff Stairs"
"Builder's Delight","buildersdelight:tuff_stairs_5",41361,"Tuff Stairs"
"Builder's Delight","buildersdelight:tuff_stairs_6",41362,"Tuff Stairs"
"Builder's Delight","buildersdelight:tuff_stairs_7",41363,"Tuff Stairs"
"Builder's Delight","buildersdelight:tuff_stairs_8",41364,"Tuff Stairs"
"Builder's Delight","buildersdelight:warning_stripes_1",41399,"Warning Stripes"
"Builder's Delight","buildersdelight:warning_stripes_2",41400,"Warning Stripes"
"Builder's Delight","buildersdelight:warning_stripes_3",41401,"Warning Stripes"
"Builder's Delight","buildersdelight:warning_stripes_4",41402,"Warning Stripes"
"Builder's Delight","buildersdelight:warning_stripes_5",41403,"Warning Stripes"
"Builder's Delight","buildersdelight:warning_stripes_6",41404,"Warning Stripes"
"Builder's Delight","buildersdelight:warning_stripes_7",41405,"Warning Stripes"
"Builder's Delight","buildersdelight:warning_stripes_8",41406,"Warning Stripes"
"Builder's Delight","buildersdelight:warped_chair_1",41476,"Warped Seating"
"Builder's Delight","buildersdelight:warped_chair_2",41477,"Warped Seating"
"Builder's Delight","buildersdelight:warped_frame_1",41085,"Warped Frame"
"Builder's Delight","buildersdelight:warped_frame_2",41086,"Warped Frame"
"Builder's Delight","buildersdelight:warped_frame_3",41087,"Warped Frame"
"Builder's Delight","buildersdelight:warped_frame_4",41088,"Warped Frame"
"Builder's Delight","buildersdelight:warped_frame_5",41089,"Warped Frame"
"Builder's Delight","buildersdelight:warped_frame_6",41090,"Warped Frame"
"Builder's Delight","buildersdelight:warped_frame_7",41091,"Warped Frame"
"Builder's Delight","buildersdelight:warped_frame_8",41092,"Warped Frame"
"Builder's Delight","buildersdelight:warped_furniture_kit",20369,"Warped Furniture Kit"
"Builder's Delight","buildersdelight:warped_glass_1",41093,"Warped Glass"
"Builder's Delight","buildersdelight:warped_glass_2",41094,"Warped Glass"
"Builder's Delight","buildersdelight:warped_glass_3",41095,"Warped Glass"
"Builder's Delight","buildersdelight:warped_glass_4",41096,"Warped Glass"
"Builder's Delight","buildersdelight:warped_glass_5",41097,"Warped Glass"
"Builder's Delight","buildersdelight:warped_glass_6",41098,"Warped Glass"
"Builder's Delight","buildersdelight:warped_glass_7",41099,"Warped Glass"
"Builder's Delight","buildersdelight:warped_glass_8",41100,"Warped Glass"
"Builder's Delight","buildersdelight:warped_glass_pane_1",41101,"Warped Glass Pane"
"Builder's Delight","buildersdelight:warped_glass_pane_2",41102,"Warped Glass Pane"
"Builder's Delight","buildersdelight:warped_glass_pane_3",41103,"Warped Glass Pane"
"Builder's Delight","buildersdelight:warped_glass_pane_4",41104,"Warped Glass Pane"
"Builder's Delight","buildersdelight:warped_glass_pane_5",41105,"Warped Glass Pane"
"Builder's Delight","buildersdelight:warped_glass_pane_6",41106,"Warped Glass Pane"
"Builder's Delight","buildersdelight:warped_glass_pane_7",41107,"Warped Glass Pane"
"Builder's Delight","buildersdelight:warped_glass_pane_8",41108,"Warped Glass Pane"
"Builder's Delight","buildersdelight:warped_planks_1",41064,"Warped Planks"
"Builder's Delight","buildersdelight:warped_planks_2",41065,"Warped Planks"
"Builder's Delight","buildersdelight:warped_planks_3",41066,"Warped Planks"
"Builder's Delight","buildersdelight:warped_planks_4",41067,"Warped Planks"
"Builder's Delight","buildersdelight:warped_planks_5",41068,"Warped Planks"
"Builder's Delight","buildersdelight:warped_planks_6",41069,"Warped Planks"
"Builder's Delight","buildersdelight:warped_planks_7",41070,"Warped Planks"
"Builder's Delight","buildersdelight:warped_slab_1",41078,"Warped Slab"
"Builder's Delight","buildersdelight:warped_slab_2",41079,"Warped Slab"
"Builder's Delight","buildersdelight:warped_slab_3",41080,"Warped Slab"
"Builder's Delight","buildersdelight:warped_slab_4",41081,"Warped Slab"
"Builder's Delight","buildersdelight:warped_slab_5",41082,"Warped Slab"
"Builder's Delight","buildersdelight:warped_slab_6",41083,"Warped Slab"
"Builder's Delight","buildersdelight:warped_slab_7",41084,"Warped Slab"
"Builder's Delight","buildersdelight:warped_stairs_1",41071,"Warped Stairs"
"Builder's Delight","buildersdelight:warped_stairs_2",41072,"Warped Stairs"
"Builder's Delight","buildersdelight:warped_stairs_3",41073,"Warped Stairs"
"Builder's Delight","buildersdelight:warped_stairs_4",41074,"Warped Stairs"
"Builder's Delight","buildersdelight:warped_stairs_5",41075,"Warped Stairs"
"Builder's Delight","buildersdelight:warped_stairs_6",41076,"Warped Stairs"
"Builder's Delight","buildersdelight:warped_stairs_7",41077,"Warped Stairs"
"Builder's Delight","buildersdelight:warped_table_1",41478,"Warped Table"
"Builder's Delight","buildersdelight:warped_table_2",41479,"Warped Table"
"Building Gadgets","buildinggadgets:construction_block",9169,"Construction Block"
"Building Gadgets","buildinggadgets:construction_block_dense",9170,"Dense Construction Block"
"Building Gadgets","buildinggadgets:construction_block_powder",9171,"Construction Block Powder"
"Building Gadgets","buildinggadgets:construction_chunk_dense",9167,"Dense Construction Chunk"
"Building Gadgets","buildinggadgets:construction_paste",9166,"Construction Paste"
"Building Gadgets","buildinggadgets:construction_paste_container_creative",9165,"Creative Paste Container"
"Building Gadgets","buildinggadgets:construction_paste_container_t1",9162,"Paste Container"
"Building Gadgets","buildinggadgets:construction_paste_container_t2",9163,"Paste Container T2"
"Building Gadgets","buildinggadgets:construction_paste_container_t3",9164,"Paste Container T3"
"Building Gadgets","buildinggadgets:gadget_building",9158,"Building Gadget"
"Building Gadgets","buildinggadgets:gadget_copy_paste",9160,"Copy-Paste Gadget"
"Building Gadgets","buildinggadgets:gadget_destruction",9161,"Destruction Gadget"
"Building Gadgets","buildinggadgets:gadget_exchanging",9159,"Exchanging Gadget"
"Building Gadgets","buildinggadgets:template",9168,"Template"
"Building Gadgets","buildinggadgets:template_manager",9172,"Template Manager"
"CC Vault","ccvault:vault_reader",36585,"Vault Reader"
"CC: Tweaked","computercraft:cable",37195,"Networking Cable"
"CC: Tweaked","computercraft:computer_advanced",37176,"Advanced Computer"
"CC: Tweaked","computercraft:computer_command",37177,"Command Computer"
"CC: Tweaked","computercraft:computer_normal",37175,"Computer"
"CC: Tweaked","computercraft:disk",37182,"Floppy Disk"
"CC: Tweaked","computercraft:disk_drive",37188,"Disk Drive"
"CC: Tweaked","computercraft:monitor_advanced",37191,"Advanced Monitor"
"CC: Tweaked","computercraft:monitor_normal",37190,"Monitor"
"CC: Tweaked","computercraft:pocket_computer_advanced",37179,"Advanced Pocket Computer"
"CC: Tweaked","computercraft:pocket_computer_normal",37178,"Pocket Computer"
"CC: Tweaked","computercraft:printed_book",37186,"Printed Book"
"CC: Tweaked","computercraft:printed_page",37184,"Printed Page"
"CC: Tweaked","computercraft:printed_pages",37185,"Printed Pages"
"CC: Tweaked","computercraft:printer",37189,"Printer"
"CC: Tweaked","computercraft:speaker",37187,"Speaker"
"CC: Tweaked","computercraft:treasure_disk",37183,"Floppy Disk"
"CC: Tweaked","computercraft:turtle_advanced",37181,"Advanced Turtle"
"CC: Tweaked","computercraft:turtle_normal",37180,"Turtle"
"CC: Tweaked","computercraft:wired_modem",37196,"Wired Modem"
"CC: Tweaked","computercraft:wired_modem_full",37194,"Wired Modem"
"CC: Tweaked","computercraft:wireless_modem_advanced",37193,"Ender Modem"
"CC: Tweaked","computercraft:wireless_modem_normal",37192,"Wireless Modem"
"CC:C Bridge","cccbridge:animatronic_block",34794,"Animatronic"
"CC:C Bridge","cccbridge:redrouter_block",34792,"RedRouter Block"
"CC:C Bridge","cccbridge:scroller_block",34793,"Scroller Pane"
"CC:C Bridge","cccbridge:source_block",34790,"Source Block"
"CC:C Bridge","cccbridge:target_block",34791,"Target Block"
"Camera Mod","camera:album",20356,"Album"
"Camera Mod","camera:camera",20354,"Camera"
"Camera Mod","camera:image",20355,"Image"
"Camera Mod","camera:image_frame",20353,"Image Frame"
"CardsNBoards","cardsnboards:bishop",43052,"Bishop - White"
"CardsNBoards","cardsnboards:bishop_black",42968,"Bishop - Black"
"CardsNBoards","cardsnboards:bishop_blue",42974,"Bishop - Blue"
"CardsNBoards","cardsnboards:bishop_brown",42980,"Bishop - Brown"
"CardsNBoards","cardsnboards:bishop_cyan",42986,"Bishop - Cyan"
"CardsNBoards","cardsnboards:bishop_gray",42992,"Bishop - Gray"
"CardsNBoards","cardsnboards:bishop_green",42998,"Bishop - Green"
"CardsNBoards","cardsnboards:bishop_light_blue",43004,"Bishop - Light Blue"
"CardsNBoards","cardsnboards:bishop_light_gray",43010,"Bishop - Light Gray"
"CardsNBoards","cardsnboards:bishop_lime",43016,"Bishop - Lime"
"CardsNBoards","cardsnboards:bishop_magenta",43022,"Bishop - Magenta"
"CardsNBoards","cardsnboards:bishop_orange",43028,"Bishop - Orange"
"CardsNBoards","cardsnboards:bishop_pink",43034,"Bishop - Pink"
"CardsNBoards","cardsnboards:bishop_purple",43040,"Bishop - Purple"
"CardsNBoards","cardsnboards:bishop_red",43046,"Bishop - Red"
"CardsNBoards","cardsnboards:bishop_yellow",43058,"Bishop - Yellow"
"CardsNBoards","cardsnboards:black_uno_0",41953,"Black 0"
"CardsNBoards","cardsnboards:black_uno_1",41954,"Black 1"
"CardsNBoards","cardsnboards:black_uno_2",41955,"Black 2"
"CardsNBoards","cardsnboards:black_uno_3",41956,"Black 3"
"CardsNBoards","cardsnboards:black_uno_4",41957,"Black 4"
"CardsNBoards","cardsnboards:black_uno_5",41958,"Black 5"
"CardsNBoards","cardsnboards:black_uno_6",41959,"Black 6"
"CardsNBoards","cardsnboards:black_uno_7",41960,"Black 7"
"CardsNBoards","cardsnboards:black_uno_8",41961,"Black 8"
"CardsNBoards","cardsnboards:black_uno_9",41962,"Black 9"
"CardsNBoards","cardsnboards:black_uno_p_2",41964,"Black +2"
"CardsNBoards","cardsnboards:black_uno_reverse",41965,"Black Reverse"
"CardsNBoards","cardsnboards:black_uno_skip",41963,"Black Skip"
"CardsNBoards","cardsnboards:blue_uno_0",41914,"Blue 0"
"CardsNBoards","cardsnboards:blue_uno_1",41915,"Blue 1"
"CardsNBoards","cardsnboards:blue_uno_2",41916,"Blue 2"
"CardsNBoards","cardsnboards:blue_uno_3",41917,"Blue 3"
"CardsNBoards","cardsnboards:blue_uno_4",41918,"Blue 4"
"CardsNBoards","cardsnboards:blue_uno_5",41919,"Blue 5"
"CardsNBoards","cardsnboards:blue_uno_6",41920,"Blue 6"
"CardsNBoards","cardsnboards:blue_uno_7",41921,"Blue 7"
"CardsNBoards","cardsnboards:blue_uno_8",41922,"Blue 8"
"CardsNBoards","cardsnboards:blue_uno_9",41923,"Blue 9"
"CardsNBoards","cardsnboards:blue_uno_p_2",41925,"Blue +2"
"CardsNBoards","cardsnboards:blue_uno_reverse",41926,"Blue Reverse"
"CardsNBoards","cardsnboards:blue_uno_skip",41924,"Blue Skip"
"CardsNBoards","cardsnboards:brown_uno_0",42005,"Brown 0"
"CardsNBoards","cardsnboards:brown_uno_1",42006,"Brown 1"
"CardsNBoards","cardsnboards:brown_uno_2",42007,"Brown 2"
"CardsNBoards","cardsnboards:brown_uno_3",42008,"Brown 3"
"CardsNBoards","cardsnboards:brown_uno_4",42009,"Brown 4"
"CardsNBoards","cardsnboards:brown_uno_5",42010,"Brown 5"
"CardsNBoards","cardsnboards:brown_uno_6",42011,"Brown 6"
"CardsNBoards","cardsnboards:brown_uno_7",42012,"Brown 7"
"CardsNBoards","cardsnboards:brown_uno_8",42013,"Brown 8"
"CardsNBoards","cardsnboards:brown_uno_9",42014,"Brown 9"
"CardsNBoards","cardsnboards:brown_uno_p_2",42016,"Brown +2"
"CardsNBoards","cardsnboards:brown_uno_reverse",42017,"Brown Reverse"
"CardsNBoards","cardsnboards:brown_uno_skip",42015,"Brown Skip"
"CardsNBoards","cardsnboards:checkers_black",42920,"Checkers - Black"
"CardsNBoards","cardsnboards:checkers_black_king",42921,"Checkers - Black(King)"
"CardsNBoards","cardsnboards:checkers_blue",42926,"Checkers - Blue"
"CardsNBoards","cardsnboards:checkers_blue_king",42927,"Checkers - Blue(King)"
"CardsNBoards","cardsnboards:checkers_brown",42928,"Checkers - Brown"
"CardsNBoards","cardsnboards:checkers_brown_king",42929,"Checkers - Brown(King)"
"CardsNBoards","cardsnboards:checkers_cyan",42930,"Checkers - Cyan"
"CardsNBoards","cardsnboards:checkers_cyan_king",42931,"Checkers - Cyan(King)"
"CardsNBoards","cardsnboards:checkers_gray",42932,"Checkers - Gray"
"CardsNBoards","cardsnboards:checkers_gray_king",42933,"Checkers - Gray(King)"
"CardsNBoards","cardsnboards:checkers_green",42934,"Checkers - Green"
"CardsNBoards","cardsnboards:checkers_green_king",42935,"Checkers - Green(King)"
"CardsNBoards","cardsnboards:checkers_light_blue",42936,"Checkers - Light Blue"
"CardsNBoards","cardsnboards:checkers_light_blue_king",42937,"Checkers - Light Blue(King)"
"CardsNBoards","cardsnboards:checkers_light_gray",42938,"Checkers - Light Gray"
"CardsNBoards","cardsnboards:checkers_light_gray_king",42939,"Checkers - Light Gray(King)"
"CardsNBoards","cardsnboards:checkers_lime",42940,"Checkers - Lime"
"CardsNBoards","cardsnboards:checkers_lime_king",42941,"Checkers - Lime(King)"
"CardsNBoards","cardsnboards:checkers_magenta",42942,"Checkers - Magenta"
"CardsNBoards","cardsnboards:checkers_magenta_king",42943,"Checkers - Magenta(King)"
"CardsNBoards","cardsnboards:checkers_orange",42944,"Checkers - Orange"
"CardsNBoards","cardsnboards:checkers_orange_king",42945,"Checkers - Orange(King)"
"CardsNBoards","cardsnboards:checkers_pink",42946,"Checkers - Pink"
"CardsNBoards","cardsnboards:checkers_pink_king",42947,"Checkers - Pink(King)"
"CardsNBoards","cardsnboards:checkers_purple",42948,"Checkers - Purple"
"CardsNBoards","cardsnboards:checkers_purple_king",42949,"Checkers - Purple(King)"
"CardsNBoards","cardsnboards:checkers_red",42922,"Checkers - Red"
"CardsNBoards","cardsnboards:checkers_red_king",42923,"Checkers - Red(King)"
"CardsNBoards","cardsnboards:checkers_white",42924,"Checkers - White"
"CardsNBoards","cardsnboards:checkers_white_king",42925,"Checkers - White(King)"
"CardsNBoards","cardsnboards:checkers_yellow",42950,"Checkers - Yellow"
"CardsNBoards","cardsnboards:checkers_yellow_king",42951,"Checkers - Yellow(King)"
"CardsNBoards","cardsnboards:club_1_0",41884,"10 of Clubs"
"CardsNBoards","cardsnboards:club_2",41876,"2 of Clubs"
"CardsNBoards","cardsnboards:club_3",41877,"3 of Clubs"
"CardsNBoards","cardsnboards:club_4",41878,"4 of Clubs"
"CardsNBoards","cardsnboards:club_5",41879,"5 of Clubs"
"CardsNBoards","cardsnboards:club_6",41880,"6 of Clubs"
"CardsNBoards","cardsnboards:club_7",41881,"7 of Clubs"
"CardsNBoards","cardsnboards:club_8",41882,"8 of Clubs"
"CardsNBoards","cardsnboards:club_9",41883,"9 of Clubs"
"CardsNBoards","cardsnboards:club_ace",41875,"Ace of Clubs"
"CardsNBoards","cardsnboards:club_jack",41885,"Jack of Clubs"
"CardsNBoards","cardsnboards:club_king",41887,"King of Clubs"
"CardsNBoards","cardsnboards:club_queen",41886,"Queen of Clubs"
"CardsNBoards","cardsnboards:coin_chip_1",42884,"Chip (1)"
"CardsNBoards","cardsnboards:coin_chip_1_0",42886,"Chip (10)"
"CardsNBoards","cardsnboards:coin_chip_1_0_0",42889,"Coin Chip (100)"
"CardsNBoards","cardsnboards:coin_chip_20",42887,"Chip (20)"
"CardsNBoards","cardsnboards:coin_chip_5",42885,"Chip (5)"
"CardsNBoards","cardsnboards:coin_chip_50",42888,"Chip (50)"
"CardsNBoards","cardsnboards:coin_chip_5_0_0",42890,"Chip (500)"
"CardsNBoards","cardsnboards:cyan_uno_0",42057,"Cyan 0"
"CardsNBoards","cardsnboards:cyan_uno_1",42058,"Cyan 1"
"CardsNBoards","cardsnboards:cyan_uno_2",42059,"Cyan 2"
"CardsNBoards","cardsnboards:cyan_uno_3",42060,"Cyan 3"
"CardsNBoards","cardsnboards:cyan_uno_4",42061,"Cyan 4"
"CardsNBoards","cardsnboards:cyan_uno_5",42062,"Cyan 5"
"CardsNBoards","cardsnboards:cyan_uno_6",42063,"Cyan 6"
"CardsNBoards","cardsnboards:cyan_uno_7",42064,"Cyan 7"
"CardsNBoards","cardsnboards:cyan_uno_8",42065,"Cyan 8"
"CardsNBoards","cardsnboards:cyan_uno_9",42066,"Cyan 9"
"CardsNBoards","cardsnboards:cyan_uno_p_2",42068,"Cyan +2"
"CardsNBoards","cardsnboards:cyan_uno_reverse",42069,"Cyan Reverse"
"CardsNBoards","cardsnboards:cyan_uno_skip",42067,"Cyan Skip"
"CardsNBoards","cardsnboards:di_ace",42894,"Diamond Ace"
"CardsNBoards","cardsnboards:di_ace_admin",42883,"Diamond Ace of Admin"
"CardsNBoards","cardsnboards:diamond_1_0",41897,"10 of Diamonds"
"CardsNBoards","cardsnboards:diamond_2",41889,"2 of Diamonds"
"CardsNBoards","cardsnboards:diamond_3",41890,"3 of Diamonds"
"CardsNBoards","cardsnboards:diamond_4",41891,"4 of Diamonds"
"CardsNBoards","cardsnboards:diamond_5",41892,"5 of Diamonds"
"CardsNBoards","cardsnboards:diamond_6",41893,"6 of Diamonds"
"CardsNBoards","cardsnboards:diamond_7",41894,"7 of Diamonds"
"CardsNBoards","cardsnboards:diamond_8",41895,"8 of Diamonds"
"CardsNBoards","cardsnboards:diamond_9",41896,"9 of Diamonds"
"CardsNBoards","cardsnboards:diamond_ace",41888,"Ace of Diamonds"
"CardsNBoards","cardsnboards:diamond_jack",41898,"Jack of Diamonds"
"CardsNBoards","cardsnboards:diamond_king",41900,"King of Diamonds"
"CardsNBoards","cardsnboards:diamond_queen",41899,"Queen of Diamonds"
"CardsNBoards","cardsnboards:die_10",42914,"Die 10"
"CardsNBoards","cardsnboards:die_12",42915,"Die 12"
"CardsNBoards","cardsnboards:die_20",42916,"Die 20"
"CardsNBoards","cardsnboards:die_4",42912,"Die 4"
"CardsNBoards","cardsnboards:die_6",42911,"Die 6"
"CardsNBoards","cardsnboards:die_8",42913,"Die 8"
"CardsNBoards","cardsnboards:do_bak_c",43146,"Bread Artifact"
"CardsNBoards","cardsnboards:do_bak_r",43148,"Cocoa Beans Artifact"
"CardsNBoards","cardsnboards:do_bak_u",43149,"Pumpkin Pie Artifact"
"CardsNBoards","cardsnboards:do_bak_un",43147,"Furnace Artifact"
"CardsNBoards","cardsnboards:do_banner_w",43168,"D.O. Banner Artifact"
"CardsNBoards","cardsnboards:do_beai",43173,"Beast Sense I"
"CardsNBoards","cardsnboards:do_beaii",43174,"Beast Sense II"
"CardsNBoards","cardsnboards:do_beaiii",43175,"Beast Sense III"
"CardsNBoards","cardsnboards:do_bee_c",43122,"Honey Block Artifact"
"CardsNBoards","cardsnboards:do_bee_r",43124,"Beehive Artifact"
"CardsNBoards","cardsnboards:do_bee_u",43125,"Angry Bee Artifact"
"CardsNBoards","cardsnboards:do_bee_un",43123,"Honeycomb Artifact"
"CardsNBoards","cardsnboards:do_blank_c",43094,"Blank Artifact"
"CardsNBoards","cardsnboards:do_blank_r",43096,"Blank Artifact"
"CardsNBoards","cardsnboards:do_blank_u",43097,"Blank Artifact"
"CardsNBoards","cardsnboards:do_blank_un",43095,"Blank Artifact"
"CardsNBoards","cardsnboards:do_blank_w",43166,"Blank Artifact"
"CardsNBoards","cardsnboards:do_boo_c",43154,"Gunpowder Artifact"
"CardsNBoards","cardsnboards:do_boo_r",43156,"TnT Artifact"
"CardsNBoards","cardsnboards:do_boo_u",43157,"Boomer Artifact"
"CardsNBoards","cardsnboards:do_boo_un",43155,"Rocket Artifact"
"CardsNBoards","cardsnboards:do_coin",43169,"Emerald Coin"
"CardsNBoards","cardsnboards:do_des_c",43150,"Chiseled Sandstone Artifact"
"CardsNBoards","cardsnboards:do_des_r",43152,"Dead Bush Artifact"
"CardsNBoards","cardsnboards:do_des_u",43153,"Husk Artifact"
"CardsNBoards","cardsnboards:do_des_un",43151,"Cactus Artifact"
"CardsNBoards","cardsnboards:do_dra_c",43098,"Obsidian Artifact"
"CardsNBoards","cardsnboards:do_dra_r",43100,"Dragon's Breath Artifact"
"CardsNBoards","cardsnboards:do_dra_u",43101,"Dragon Head Artifact"
"CardsNBoards","cardsnboards:do_dra_un",43099,"End Crystal Artifact"
"CardsNBoards","cardsnboards:do_enc_c",43130,"Lapis Lazuli Artifact"
"CardsNBoards","cardsnboards:do_enc_r",43132,"Bottle O' Enchanting Artifact"
"CardsNBoards","cardsnboards:do_enc_u",43133,"Enchanting Table Artifact"
"CardsNBoards","cardsnboards:do_enc_un",43131,"Bookshelf Artifact"
"CardsNBoards","cardsnboards:do_end_c",43110,"End Rod Artifact"
"CardsNBoards","cardsnboards:do_end_r",43112,"Ender Chest Artifact"
"CardsNBoards","cardsnboards:do_end_u",43113,"Shulker Artifact"
"CardsNBoards","cardsnboards:do_end_un",43111,"Eye of Ender Artifact"
"CardsNBoards","cardsnboards:do_jun_c",43158,"Bamboo Artifact"
"CardsNBoards","cardsnboards:do_jun_r",43160,"Melon Artifact"
"CardsNBoards","cardsnboards:do_jun_u",43161,"Parrot Artifact"
"CardsNBoards","cardsnboards:do_jun_un",43159,"Vines Artifact"
"CardsNBoards","cardsnboards:do_looi",43179,"Loot Finder I"
"CardsNBoards","cardsnboards:do_looii",43180,"Loot Finder II"
"CardsNBoards","cardsnboards:do_looiii",43181,"Loot Finder III"
"CardsNBoards","cardsnboards:do_net_c",43114,"Glowstone Artifact"
"CardsNBoards","cardsnboards:do_net_r",43116,"Ancient Debris Artifact"
"CardsNBoards","cardsnboards:do_net_u",43117,"Respawn Anchor Artifact"
"CardsNBoards","cardsnboards:do_net_un",43115,"Shroomlight Artifact"
"CardsNBoards","cardsnboards:do_oce_c",43102,"Sea Pickle Artifact"
"CardsNBoards","cardsnboards:do_oce_r",43104,"Sponge Artifact"
